Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
104,5086476812,rumrunner72 (10/20),0,305.25,C Nikola Jokic F Kawhi Leonard G Killian Hayes PF Tristan da Silva PG Dejounte Murray SF Bennedict Mathurin SG Landry Shamet UTIL Kris Dunn,,Brandon Ingram,SG,1.75%,44
107,5086166915,dfwtsx08 (15/20),0,305,C Jakob Poeltl F Kawhi Leonard G Jamal Murray PF Tristan da Silva PG Dejounte Murray SF Nique Clifford SG Killian Hayes UTIL Darius Garland,,Zion Williamson,F,1.74%,33.5
107,5086338495,salatso22 (19/20),0,305,C Isaiah Jackson F Miles Bridges G Jamal Murray PF Sion James PG Jalen Brunson SF Kawhi Leonard SG Jordan Miller UTIL Darius Garland,,Brice Sensabaugh,SF,1.74%,45.75
109,5085810519,creasyeq (6/20),0,304.75,C Moussa Diabate F Daeqwon Plowden G Nique Clifford PF DeMar DeRozan PG Dejounte Murray SF Desmond Bane SG Killian Hayes UTIL Anthony Edwards,,Precious Achiuwa,PF,1.67%,30.5
109,5086059925,bscurlark (3/4),0,304.75,C Wendell Carter Jr. F Tristan da Silva G Desmond Bane PF Dean Wade PG Darius Garland SF Kawhi Leonard SG Kon Knueppel UTIL Bennedict Mathurin,,Dean Wade,F,1.66%,7.75
111,5086166917,dfwtsx08 (17/20),0,304.5,C Wendell Carter Jr. F Kawhi Leonard G Darius Garland PF Daeqwon Plowden PG Jalen Brunson SF Tristan da Silva SG Killian Hayes UTIL Karl-Anthony Towns,,Coby White,SG,1.57%,14.5
111,5086212001,Dotzism (2/20),0,304.5,C Wendell Carter Jr. F Kawhi Leonard G Darius Garland PF Daeqwon Plowden PG Jalen Brunson SF Tristan da Silva SG Killian Hayes UTIL Karl-Anthony Towns,,Immanuel Quickley,G,1.55%,42
111,5086473083,Kmarch_10 (1/2),0,304.5,C Naz Reid F Cody Williams G Darius Garland PF Miles Bridges PG Trey Murphy III SF Kawhi Leonard SG Desmond Bane UTIL Bones Hyland,,Coby White,G,1.55%,14.5
114,5085867798,kawhisenberg (12/20),0,304.25,C Jakob Poeltl F Kawhi Leonard G Killian Hayes PF Daeqwon Plowden PG Dejounte Murray SF Tristan da Silva SG Keon Ellis UTIL Nikola Jokic,,Anthony Edwards,UTIL,1.54%,47
114,5085930474,wesselman (7/20),0,304.25,C Nikola Jokic F Daeqwon Plowden G Landry Shamet PF Miles Bridges PG Jalen Brunson SF Tristan da Silva SG Desmond Bane UTIL Killian Hayes,,Anthony Edwards,G,1.52%,47
114,5086526865,jrocco324 (3/3),0,304.25,C Nikola Jokic F Kawhi Leonard G Killian Hayes PF Miles Bridges PG Jose Alvarado SF Nique Clifford SG Landry Shamet UTIL Darius Garland,,Bennedict Mathurin,UTIL,1.51%,31
117,5086179079,rwsmart83 (11/20),0,303.75,C Nikola Jokic F Kawhi Leonard G Landry Shamet PF Tristan da Silva PG Dejounte Murray SF Patrick Baldwin Jr. SG Desmond Bane UTIL Killian Hayes,,Jabari Smith Jr.,F,1.51%,24.75
117,5086350732,Drepone (7/9),0,303.75,C Nikola Jokic F Tristan da Silva G Desmond Bane PF Patrick Baldwin Jr. PG Killian Hayes SF Kawhi Leonard SG Landry Shamet UTIL Dejounte Murray,,Wendell Carter Jr.,UTIL,1.51%,34.75
119,5085955295,JcClark18 (8/20),0,303.5,C Nikola Jokic F Nique Clifford G Killian Hayes PF Daeqwon Plowden PG Dejounte Murray SF Desmond Bane SG Landry Shamet UTIL Miles Bridges,,Derrick Jones Jr.,UTIL,1.51%,28
119,5086423339,jmy83 (2/2),0,303.5,C Wendell Carter Jr. F Jaylon Tyson G Dejounte Murray PF Derrick Jones Jr. PG Trey Murphy III SF Brice Sensabaugh SG Kon Knueppel UTIL Desmond Bane,,Amen Thompson,G,1.49%,29.25
119,5086480519,theREVENGEkid (19/20),0,303.5,C Nikola Jokic F Kawhi Leonard G Killian Hayes PF Tristan da Silva PG Dejounte Murray SF RJ Barrett SG Landry Shamet UTIL Isaiah Jackson,,Julius Randle,PF,1.48%,24.5
119,5086488385,JayMan8955,0,303.5,C Nikola Jokic F RJ Barrett G Killian Hayes PF Tristan da Silva PG Dejounte Murray SF Kawhi Leonard SG Landry Shamet UTIL Isaiah Jackson,,Landry Shamet,UTIL,1.48%,19.25
123,5085867066,Mrboozer (1/2),0,303.25,C Karl-Anthony Towns F DeMar DeRozan G Christian Braun PF Daeqwon Plowden PG Darius Garland SF Nique Clifford SG Desmond Bane UTIL Jakob Poeltl,,Brice Sensabaugh,SG,1.46%,45.75
123,5086529482,FunnyHatBoys (4/20),0,303.25,C Mitchell Robinson F Kawhi Leonard G Darius Garland PF Sion James PG Killian Hayes SF Desmond Bane SG Landry Shamet UTIL Nikola Jokic,,Julius Randle,F,1.40%,24.5
125,5085920191,ArdiezT (2/8),0,303,C Yves Missi F Miles Bridges G Dejounte Murray PF DeMar DeRozan PG Jalen Suggs SF Kawhi Leonard SG Bennedict Mathurin UTIL Jeremiah Fears,,Evan Mobley,C,1.35%,45.75
125,5086319404,BleedORANGE (12/12),0,303,C Jakob Poeltl F Nique Clifford G Killian Hayes PF Derrick Jones Jr. PG Darius Garland SF Kawhi Leonard SG Anthony Edwards UTIL Brice Sensabaugh,,Tim Hardaway Jr.,F,1.35%,20.75
125,5086320740,CheckMate18 (15/20),0,303,C Precious Achiuwa F Nique Clifford G Dejounte Murray PF Daeqwon Plowden PG Trey Murphy III SF Brice Sensabaugh SG Landry Shamet UTIL Jalen Brunson,,Kris Dunn,G,1.33%,25
125,5086410820,jjbbliss (15/20),0,303,C Nikola Jokic F Daeqwon Plowden G Jordan Miller PF Tristan da Silva PG Darius Garland SF Kawhi Leonard SG Bennedict Mathurin UTIL Landry Shamet,,Jeremiah Fears,G,1.32%,15
125,5086495214,bystorm80 (20/20),0,303,C Karl-Anthony Towns F Brice Sensabaugh G Bennedict Mathurin PF Daeqwon Plowden PG Jalen Brunson SF Kawhi Leonard SG Killian Hayes UTIL Mitchell Robinson,,Dean Wade,SF,1.27%,7.75
125,5086532558,impeccablycomingup (1/4),0,303,C Jakob Poeltl F Kawhi Leonard G Christian Braun PF Naz Reid PG Killian Hayes SF Nique Clifford SG Jordan Clarkson UTIL Nikola Jokic,,Tari Eason,SG,1.25%,22.5
125,5086532560,impeccablycomingup (2/4),0,303,C Jakob Poeltl F Kawhi Leonard G Christian Braun PF Naz Reid PG Killian Hayes SF Nique Clifford SG Jordan Clarkson UTIL Nikola Jokic,,Donte DiVincenzo,G,1.24%,15
125,5086532566,impeccablycomingup (3/4),0,303,C Jakob Poeltl F Kawhi Leonard G Christian Braun PF Naz Reid PG Killian Hayes SF Nique Clifford SG Jordan Clarkson UTIL Nikola Jokic,,Tim Hardaway Jr.,SF,1.22%,20.75
125,5086539843,impeccablycomingup (4/4),0,303,C Jakob Poeltl F Kawhi Leonard G Christian Braun PF Naz Reid PG Killian Hayes SF Nique Clifford SG Jordan Clarkson UTIL Nikola Jokic,,Jamal Murray,UTIL,1.20%,41.5
134,5086269400,Wanna_Square_Up1567 (10/20),0,302.75,C Nikola Jokic F OG Anunoby G Kon Knueppel PF Tristan da Silva PG Killian Hayes SF Kawhi Leonard SG Landry Shamet UTIL Isaiah Jackson,,Kyle Filipowski,C,1.18%,33.25
134,5086278782,Catapult (5/15),0,302.75,C Mitchell Robinson F Tristan da Silva G Darius Garland PF Dean Wade PG Dejounte Murray SF Kawhi Leonard SG Killian Hayes UTIL Nikola Jokic,,Paolo Banchero,F,1.18%,45.5
136,5085930822,pandaPOskadoosh (1/4),0,302.25,C Nikola Jokic F Bennedict Mathurin G Killian Hayes PF Tristan da Silva PG Dejounte Murray SF Kawhi Leonard SG Cody Williams UTIL Landry Shamet,,Mohamed Diawara,PF,1.18%,13.75
136,5085949357,j12forheisman (4/20),0,302.25,C Wendell Carter Jr. F Kawhi Leonard G Dejounte Murray PF Tristan da Silva PG Jalen Suggs SF RJ Barrett SG Trey Murphy III UTIL Killian Hayes,,Derik Queen,PF,1.15%,18.75
136,5085974533,SoulChild (5/20),0,302.25,C Nikola Jokic F Kawhi Leonard G Jose Alvarado PF OG Anunoby PG Dejounte Murray SF Tristan da Silva SG Landry Shamet UTIL Killian Hayes,,Jaylon Tyson,SF,1.14%,7.75
136,5086013257,Taker1977 (16/20),0,302.25,C Nikola Jokic F Kawhi Leonard G Landry Shamet PF Derrick Jones Jr. PG Jevon Carter SF Nique Clifford SG Trey Murphy III UTIL Killian Hayes,,Reed Sheppard,SG,1.14%,19.5
136,5086171429,ballaholick713 (19/20),0,302.25,C Karl-Anthony Towns F Derrick Jones Jr. G Bennedict Mathurin PF Tristan da Silva PG Trey Murphy III SF Daeqwon Plowden SG Christian Braun UTIL Kawhi Leonard,,Alperen Sengun,C,1.11%,22
136,5086456800,cristown21,0,302.25,C Nikola Jokic F Kawhi Leonard G Nique Clifford PF Dean Wade PG Darius Garland SF Tristan da Silva SG Killian Hayes UTIL Christian Braun,,Bones Hyland,G,1.09%,18
136,5086479378,dwmpanthers (10/11),0,302.25,C Nikola Jokic F Brice Sensabaugh G Landry Shamet PF Paolo Banchero PG Killian Hayes SF Kawhi Leonard SG Jevon Carter UTIL Josh Okogie,,Precious Achiuwa,F,1.08%,30.5
143,5086263735,solomex49 (11/20),0,302,C Nikola Jokic F Derrick Jones Jr. G Landry Shamet PF Tristan da Silva PG Dejounte Murray SF Kawhi Leonard SG Jeremiah Fears UTIL Mitchell Robinson,,Jalen Brunson,UTIL,1.07%,51.5
143,5086350734,Drepone (9/9),0,302,C Wendell Carter Jr. F Evan Mobley G Jevon Carter PF Derrick Jones Jr. PG Dejounte Murray SF Desmond Bane SG Donovan Mitchell UTIL Tristan da Silva,,Jeremiah Fears,PG,1.05%,15
145,5086544738,jenine53 (12/12),0,301.75,C Nikola Jokic F Cameron Johnson G Bruce Brown PF Derrick Jones Jr. PG Dejounte Murray SF DeMar DeRozan SG Jeremiah Fears UTIL Brice Sensabaugh,,Brice Sensabaugh,G,1.04%,45.75
146,5086208398,CaliforniaCrusher (6/20),0,301.5,C Wendell Carter Jr. F Bennedict Mathurin G Killian Hayes PF Paolo Banchero PG Dejounte Murray SF Nique Clifford SG Landry Shamet UTIL Kawhi Leonard,,Coby White,PG,1.03%,14.5
146,5086271023,paycory (1/19),0,301.5,C Nikola Jokic F Tristan da Silva G Jeremiah Fears PF Derrick Jones Jr. PG Kris Dunn SF Kawhi Leonard SG Cody Williams UTIL Brice Sensabaugh,,Naz Reid,C,1.02%,21.75
146,5086440796,akknowledge (14/15),0,301.5,C Wendell Carter Jr. F Kawhi Leonard G Darius Garland PF Daeqwon Plowden PG Killian Hayes SF Nique Clifford SG Landry Shamet UTIL Nikola Jokic,,Scottie Barnes,F,1.02%,30
149,5085566937,PJP_StaqOtheMAC (2/10),0,301.25,C Maxime Raynaud F Kawhi Leonard G Brice Sensabaugh PF DeMar DeRozan PG Dejounte Murray SF Nique Clifford SG Killian Hayes UTIL Aaron Gordon,,Trey Murphy III,G,1.01%,48.25
149,5085847694,jnorox (2/20),0,301.25,C Karl-Anthony Towns F Derrick Jones Jr. G Killian Hayes PF OG Anunoby PG Jalen Brunson SF Tristan da Silva SG Desmond Bane UTIL Miles Bridges,,Kevin Durant,UTIL,1.01%,22
149,5085994982,npal09 (1/20),0,301.25,C Nikola Jokic F Derrick Jones Jr. G Darius Garland PF OG Anunoby PG Killian Hayes SF Tristan da Silva SG Landry Shamet UTIL Kawhi Leonard,,Brice Sensabaugh,F,1.00%,45.75
149,5086000233,relevanthought (9/20),0,301.25,C Karl-Anthony Towns F Kawhi Leonard G Darius Garland PF Daeqwon Plowden PG Dejounte Murray SF Desmond Bane SG Landry Shamet UTIL Killian Hayes,,RJ Barrett,UTIL,0.99%,27.75
149,5086081504,booradley5 (4/20),0,301.25,C Wendell Carter Jr. F Bennedict Mathurin G Jalen Brunson PF Patrick Baldwin Jr. PG Dejounte Murray SF Kawhi Leonard SG Desmond Bane UTIL Killian Hayes,,Daeqwon Plowden,UTIL,0.99%,21
149,5086221782,schwaby01 (19/20),0,301.25,C Nikola Jokic F Kawhi Leonard G Landry Shamet PF Patrick Baldwin Jr. PG Jalen Brunson SF Tristan da Silva SG Brice Sensabaugh UTIL Killian Hayes,,Kris Dunn,SG,0.98%,25
149,5086323827,dbishop999 (1/20),0,301.25,C Nikola Jokic F Tristan da Silva G Landry Shamet PF OG Anunoby PG Darius Garland SF Kawhi Leonard SG Killian Hayes UTIL Derrick Jones Jr.,,Dejounte Murray,UTIL,0.97%,45.25
149,5086476816,rumrunner72 (14/20),0,301.25,C Nikola Jokic F Derrick Jones Jr. G Darius Garland PF OG Anunoby PG Killian Hayes SF Tristan da Silva SG Landry Shamet UTIL Kawhi Leonard,,Sandro Mamukelashvili,UTIL,0.93%,18.25
157,5086035671,lionman18 (2/5),0,301,C Wendell Carter Jr. F Brice Sensabaugh G James Harden PF Derik Queen PG LaMelo Ball SF DeMar DeRozan SG Sam Merrill UTIL Herbert Jones,,Aaron Gordon,UTIL,0.91%,8.5
157,5086435612,caws91 (3/3),0,301,C Yves Missi F Tristan da Silva G Dejounte Murray PF OG Anunoby PG Jalen Suggs SF Kawhi Leonard SG Jordan Miller UTIL Karl-Anthony Towns,,Mitchell Robinson,UTIL,0.91%,28.75
157,5086499857,mrcheesehead1329 (1/3),0,301,C Nikola Jokic F Derrick Jones Jr. G Jalen Brunson PF Tristan da Silva PG Killian Hayes SF Cody Williams SG Nique Clifford UTIL Miles Bridges,,Sam Merrill,SG,0.87%,24
160,5085994989,npal09 (8/20),0,300.75,C Nikola Jokic F Derrick Jones Jr. G Killian Hayes PF Miles Bridges PG Dejounte Murray SF Daeqwon Plowden SG Landry Shamet UTIL Kawhi Leonard,,Desmond Bane,F,0.87%,54.5
160,5086171092,B.Banks1 (2/10),0,300.75,C Evan Mobley F Brice Sensabaugh G Trey Murphy III PF Kyle Filipowski PG Dejounte Murray SF Cody Williams SG Killian Hayes UTIL Nique Clifford,,Mikal Bridges,UTIL,0.87%,18.75
160,5086180748,B.Banks1 (4/10),0,300.75,C Evan Mobley F Brice Sensabaugh G Trey Murphy III PF Kyle Filipowski PG Dejounte Murray SF Cody Williams SG Killian Hayes UTIL Nique Clifford,,Precious Achiuwa,C,0.86%,30.5
160,5086461465,lelo2906 (16/20),0,300.75,C Nikola Jokic F Kawhi Leonard G Killian Hayes PF Daeqwon Plowden PG Dejounte Murray SF Nique Clifford SG Landry Shamet UTIL Kris Dunn,,Reed Sheppard,G,0.85%,19.5
164,5085977277,bcoll413,0,300.5,C Wendell Carter Jr. F Tristan da Silva G Darius Garland PF Paolo Banchero PG Dejounte Murray SF Nique Clifford SG Kon Knueppel UTIL Cody Williams,,DeMar DeRozan,SF,0.85%,57
165,5085708517,blink182roo,0,300.25,C Nikola Jokic F Sion James G Darius Garland PF Mohamed Diawara PG Killian Hayes SF Jordan Clarkson SG Anthony Edwards UTIL Kawhi Leonard,,Naz Reid,UTIL,0.85%,21.75
165,5086259532,mgallagher30 (3/20),0,300.25,C Yves Missi F Tristan da Silva G Bones Hyland PF Derrick Jones Jr. PG Jevon Carter SF Kawhi Leonard SG Anthony Edwards UTIL Nikola Jokic,,Rudy Gobert,UTIL,0.84%,20.75
165,5086537756,adubbsking24 (15/20),0,300.25,C Karl-Anthony Towns F Miles Bridges G Darius Garland PF Daeqwon Plowden PG Dejounte Murray SF Nique Clifford SG Trey Murphy III UTIL Mitchell Robinson,,Amen Thompson,UTIL,0.83%,29.25
168,5086400215,RunTheBasesMLB (19/20),0,300,C Wendell Carter Jr. F RJ Barrett G Killian Hayes PF Derrick Jones Jr. PG Jalen Brunson SF Desmond Bane SG Trey Murphy III UTIL Darius Garland,,DeMar DeRozan,PF,0.82%,57
168,5086508126,jackson_0824 (4/10),0,300,C Nikola Jokic F Nique Clifford G Darius Garland PF Tristan da Silva PG Killian Hayes SF Kawhi Leonard SG Landry Shamet UTIL Sandro Mamukelashvili,,Saddiq Bey,F,0.82%,22
170,5085898440,Scottyj316 (11/20),0,299.75,C Wendell Carter Jr. F Kawhi Leonard G Jalen Brunson PF Tristan da Silva PG Dejounte Murray SF RJ Barrett SG Killian Hayes UTIL Jakob Poeltl,,Kyle Filipowski,F,0.77%,33.25
170,5086270741,y2kFrog (8/20),0,299.75,C Wendell Carter Jr. F Bennedict Mathurin G Killian Hayes PF Miles Bridges PG Jalen Brunson SF Tristan da Silva SG Trey Murphy III UTIL Karl-Anthony Towns,,Donovan Mitchell,G,0.77%,41.25
170,5086442405,Stackitup81 (1/2),0,299.75,C Karl-Anthony Towns F Tristan da Silva G Cody Williams PF Derrick Jones Jr. PG Jalen Brunson SF Brice Sensabaugh SG Anthony Edwards UTIL Mitchell Robinson,,Brandon Miller,UTIL,0.77%,34.75
170,5086532335,12111973 (1/2),0,299.75,C Wendell Carter Jr. F Tristan da Silva G Darius Garland PF OG Anunoby PG Jalen Suggs SF DeMar DeRozan SG Bennedict Mathurin UTIL Evan Mobley,,Donte DiVincenzo,PG,0.76%,15
170,5086541931,Stackitup81 (2/2),0,299.75,C Karl-Anthony Towns F Tristan da Silva G Cody Williams PF Derrick Jones Jr. PG Jalen Brunson SF Brice Sensabaugh SG Anthony Edwards UTIL Mitchell Robinson,,Isaiah Collier,PG,0.72%,19
175,5085994995,npal09 (14/20),0,299.5,C Nikola Jokic F Daeqwon Plowden G Jordan Miller PF Tristan da Silva PG Dejounte Murray SF Mikal Bridges SG Killian Hayes UTIL Kawhi Leonard,,Kon Knueppel,UTIL,0.71%,39.25
175,5086061845,kreller17 (13/20),0,299.5,C Mitchell Robinson F Kawhi Leonard G Jalen Brunson PF Tristan da Silva PG Jalen Suggs SF RJ Barrett SG Killian Hayes UTIL Dejounte Murray,,Ace Bailey,SF,0.71%,33
175,5086066059,dwashing65 (1/20),0,299.5,C Nikola Jokic F Tristan da Silva G Jevon Carter PF Miles Bridges PG Jalen Brunson SF Derrick Jones Jr. SG Landry Shamet UTIL Dejounte Murray,,Reed Sheppard,PG,0.71%,19.5
175,5086066107,dwashing65 (2/20),0,299.5,C Nikola Jokic F Tristan da Silva G Jevon Carter PF Miles Bridges PG Jalen Brunson SF Derrick Jones Jr. SG Landry Shamet UTIL Dejounte Murray,,Sion James,PF,0.68%,15.75
175,5086117760,BeerGoggleNews (16/20),0,299.5,C Mitchell Robinson F Kawhi Leonard G Killian Hayes PF Tristan da Silva PG Dejounte Murray SF RJ Barrett SG Donovan Mitchell UTIL Darius Garland,,Derik Queen,F,0.68%,18.75
175,5086152882,hannasch90 (5/20),0,299.5,C Mitchell Robinson F Kawhi Leonard G Dejounte Murray PF Tristan da Silva PG Jalen Suggs SF RJ Barrett SG Killian Hayes UTIL Jalen Brunson,,Jordan Miller,G,0.66%,29.75
175,5086164346,scooter8174 (3/7),0,299.5,C Karl-Anthony Towns F Cody Williams G Immanuel Quickley PF Derrick Jones Jr. PG Dejounte Murray SF Tristan da Silva SG Bennedict Mathurin UTIL Desmond Bane,,Mohamed Diawara,F,0.66%,13.75
175,5086164507,scooter8174 (4/7),0,299.5,C Karl-Anthony Towns F Cody Williams G Immanuel Quickley PF Derrick Jones Jr. PG Dejounte Murray SF Tristan da Silva SG Bennedict Mathurin UTIL Desmond Bane,,Desmond Bane,G,0.64%,54.5
175,5086192380,jhunt2 (7/11),0,299.5,C Yves Missi F Kawhi Leonard G Dejounte Murray PF Tristan da Silva PG Jevon Carter SF RJ Barrett SG Landry Shamet UTIL Nikola Jokic,,Kris Dunn,UTIL,0.64%,25
175,5086246683,cj351 (9/20),0,299.5,C Mitchell Robinson F Kawhi Leonard G Bennedict Mathurin PF Zion Williamson PG Dejounte Murray SF Tristan da Silva SG Killian Hayes UTIL Karl-Anthony Towns,,Jaylon Tyson,F,0.64%,7.75
175,5086285741,grump65 (15/20),0,299.5,C Mitchell Robinson F Kawhi Leonard G Darius Garland PF Precious Achiuwa PG Killian Hayes SF Tristan da Silva SG Landry Shamet UTIL Nikola Jokic,,Christian Braun,UTIL,0.64%,32
175,5086409615,oldangrygamer (10/20),0,299.5,C Karl-Anthony Towns F Mohamed Diawara G Landry Shamet PF Tristan da Silva PG Darius Garland SF DeMar DeRozan SG Christian Braun UTIL Nikola Jokic,,Alperen Sengun,UTIL,0.64%,22
175,5086492042,Hallbsure37 (5/20),0,299.5,C Karl-Anthony Towns F Cody Williams G Desmond Bane PF Derrick Jones Jr. PG Dejounte Murray SF Nique Clifford SG Trey Murphy III UTIL Landry Shamet,,Jett Howard,SF,0.64%,17
175,5086497657,Grnder_786 (6/20),0,299.5,C Mitchell Robinson F Kawhi Leonard G Killian Hayes PF Tristan da Silva PG Dejounte Murray SF RJ Barrett SG Donovan Mitchell UTIL Darius Garland,,Jevon Carter,G,0.63%,16.5
189,5086116924,bubblesbx (1/4),0,299.25,C Mitchell Robinson F Tristan da Silva G Landry Shamet PF OG Anunoby PG Immanuel Quickley SF Kawhi Leonard SG Anthony Edwards UTIL Derrick Jones Jr.,,Tari Eason,G,0.62%,22.5
189,5086348780,kdog87102 (2/4),0,299.25,C Wendell Carter Jr. F Kawhi Leonard G Christian Braun PF OG Anunoby PG Jalen Suggs SF Tristan da Silva SG Sam Merrill UTIL Trey Murphy III,,Jaylon Tyson,PF,0.62%,7.75
189,5086372279,topspacey (4/4),0,299.25,C Nikola Jokic F Derrick Jones Jr. G Jordan Clarkson PF Daeqwon Plowden PG Killian Hayes SF Kawhi Leonard SG Cody Williams UTIL Karl-Anthony Towns,,Sion James,F,0.62%,15.75
189,5086464095,coach3,0,299.25,C Nikola Jokic F Naz Reid G Jordan Miller PF Kyle Anderson PG Trey Murphy III SF DeMar DeRozan SG Bennedict Mathurin UTIL Wendell Carter Jr.,,Kris Dunn,PG,0.62%,25
189,5086518471,ibeetcancer (9/11),0,299.25,C Evan Mobley F Kawhi Leonard G Killian Hayes PF Tristan da Silva PG Darius Garland SF Derrick Jones Jr. SG Cody Williams UTIL Anthony Edwards,,LaMelo Ball,UTIL,0.61%,48.5
194,5086086691,trippnup2 (17/20),0,299,C Nikola Jokic F Derrick Jones Jr. G Dejounte Murray PF OG Anunoby PG Trey Murphy III SF Tristan da Silva SG Killian Hayes UTIL Kris Dunn,,Jeremiah Fears,UTIL,0.61%,15
194,5086421766,peltifreeze89 (9/20),0,299,C Karl-Anthony Towns F Paolo Banchero G Killian Hayes PF Tristan da Silva PG Dejounte Murray SF Kawhi Leonard SG Landry Shamet UTIL Derrick Jones Jr.,,Oscar Tshiebwe,C,0.61%,5.75
196,5085868647,bkn2244 (1/20),0,298.75,C Nikola Jokic F Nique Clifford G Killian Hayes PF Daeqwon Plowden PG Jalen Brunson SF Brice Sensabaugh SG Landry Shamet UTIL Darius Garland,,Jaden McDaniels,SF,0.61%,17
196,5085913690,andycle11 (1/4),0,298.75,C Wendell Carter Jr. F Derrick Jones Jr. G Bennedict Mathurin PF Paolo Banchero PG Darius Garland SF Tristan da Silva SG Cody Williams UTIL Kawhi Leonard,,Jett Howard,SG,0.60%,17
196,5086099589,Beezy269 (2/20),0,298.75,C Nikola Jokic F Daeqwon Plowden G Christian Braun PF Miles Bridges PG Jalen Brunson SF Tristan da Silva SG Killian Hayes UTIL Darius Garland,,Miles Bridges,UTIL,0.59%,38.5
196,5086384108,mrhud84 (4/20),0,298.75,C Yves Missi F Kawhi Leonard G Killian Hayes PF Tristan da Silva PG Immanuel Quickley SF RJ Barrett SG Landry Shamet UTIL Nikola Jokic,,OG Anunoby,UTIL,0.58%,33
196,5086402447,stayeduptolate (3/20),0,298.75,C Clint Capela F Kawhi Leonard G Killian Hayes PF Daeqwon Plowden PG Dejounte Murray SF Bennedict Mathurin SG Christian Braun UTIL Nikola Jokic,,DeMar DeRozan,F,0.57%,57
201,5085838289,Cards1640 (2/2),0,298.5,C Nikola Jokic F Jett Howard G Landry Shamet PF Dean Wade PG Trey Murphy III SF Desmond Bane SG Nique Clifford UTIL Brice Sensabaugh,,EJ Harkless,SG,0.57%,8.5
202,5085706594,AntFer (1/20),0,298.25,C Mitchell Robinson F Nique Clifford G Darius Garland PF OG Anunoby PG Killian Hayes SF Tristan da Silva SG Kon Knueppel UTIL Nikola Jokic,,Jose Alvarado,G,0.56%,20
202,5086108562,freakazoid0,0,298.25,C Nikola Jokic F Bennedict Mathurin G Landry Shamet PF DeMar DeRozan PG Killian Hayes SF Daeqwon Plowden SG Brice Sensabaugh UTIL Karl-Anthony Towns,,Bones Hyland,UTIL,0.56%,18
202,5086188589,j3showtime (2/6),0,298.25,C Herbert Jones F Cameron Johnson G Killian Hayes PF Tristan da Silva PG James Harden SF Kawhi Leonard SG Nique Clifford UTIL Amen Thompson,,Sam Merrill,G,0.55%,24
202,5086192698,Dirks_Knee (4/6),0,298.25,C Moussa Diabate F Kawhi Leonard G Darius Garland PF Paolo Banchero PG Killian Hayes SF Tristan da Silva SG Brice Sensabaugh UTIL Bennedict Mathurin,,EJ Harkless,PG,0.55%,8.5
202,5086316277,Dillyminnow24 (1/2),0,298.25,C Isaiah Jackson F Zion Williamson G Darius Garland PF OG Anunoby PG Jalen Brunson SF Kawhi Leonard SG Landry Shamet UTIL Keon Ellis,,Sion James,SF,0.55%,15.75
202,5086409154,davidarussellii (10/20),0,298.25,C Nikola Jokic F Nique Clifford G Kris Dunn PF Tristan da Silva PG Killian Hayes SF RJ Barrett SG Landry Shamet UTIL Kawhi Leonard,,Evan Mobley,F,0.55%,45.75
202,5086409621,oldangrygamer (16/20),0,298.25,C Drew Eubanks F Keon Ellis G Darius Garland PF Tristan da Silva PG Jalen Brunson SF Bennedict Mathurin SG Christian Braun UTIL Nikola Jokic,,Nique Clifford,UTIL,0.53%,41.5
202,5086533806,Oddsjam4ever,0,298.25,C Karl-Anthony Towns F RJ Barrett G Darius Garland PF Derrick Jones Jr. PG Dejounte Murray SF Tristan da Silva SG Killian Hayes UTIL Kawhi Leonard,,Jordan Poole,G,0.52%,0
210,5085924276,Danny_9114 (14/20),0,298,C Jakob Poeltl F Nique Clifford G Darius Garland PF Miles Bridges PG Killian Hayes SF Tristan da Silva SG Donovan Mitchell UTIL Kawhi Leonard,,Dean Wade,UTIL,0.52%,7.75
210,5086118798,melvincali (3/20),0,298,C Nikola Jokic F Nique Clifford G Landry Shamet PF Daeqwon Plowden PG LaMelo Ball SF Tristan da Silva SG Trey Murphy III UTIL Killian Hayes,,Jabari Smith Jr.,UTIL,0.50%,24.75
210,5086305272,benp34 (10/20),0,298,C Jakob Poeltl F Kawhi Leonard G Darius Garland PF Tristan da Silva PG Dejounte Murray SF RJ Barrett SG Trey Murphy III UTIL Killian Hayes,,Tristan da Silva,UTIL,0.50%,36
210,5086312270,terminator31 (12/20),0,298,C Nikola Jokic F Daeqwon Plowden G Landry Shamet PF Miles Bridges PG Jalen Brunson SF Tristan da Silva SG Trey Murphy III UTIL Killian Hayes,,Herbert Jones,C,0.50%,23.5
