Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
2188,5084090295,Choboy (9/20),0,270.75,C Precious Achiuwa F Isaac Okoro G Ryan Rollins PF Paolo Banchero PG Dejounte Murray SF Ousmane Dieng SG Malik Monk UTIL Russell Westbrook,,,
2188,5084090305,Choboy (19/20),0,270.75,C Precious Achiuwa F Isaac Okoro G Ryan Rollins PF Paolo Banchero PG Dejounte Murray SF Ousmane Dieng SG Malik Monk UTIL Russell Westbrook,,,
2188,5084214934,3diamonds (7/20),0,270.75,C Precious Achiuwa F Ousmane Dieng G Ryan Rollins PF Zion Williamson PG Russell Westbrook SF Collin Sexton SG Toumani Camara UTIL Maxime Raynaud,,,
2188,5084215692,justspunk (7/7),0,270.75,C Maxime Raynaud F Guerschon Yabusele G Trae Young PF Precious Achiuwa PG Malik Monk SF Tristan da Silva SG Reed Sheppard UTIL Desmond Bane,,,
2188,5084266926,claytankgunner (15/20),0,270.75,C Maxime Raynaud F Precious Achiuwa G Jalen Suggs PF Zion Williamson PG Dejounte Murray SF Ousmane Dieng SG Tre Jones UTIL Russell Westbrook,,,
2188,5084277276,DARusmc2018 (3/4),0,270.75,C Maxime Raynaud F Zion Williamson G Dejounte Murray PF Precious Achiuwa PG Jalen Suggs SF Ousmane Dieng SG Tre Jones UTIL Russell Westbrook,,,
2188,5084278266,joeystorey813 (5/20),0,270.75,C Herbert Jones F Pascal Siakam G Russell Westbrook PF Bobby Portis PG Ryan Rollins SF Ousmane Dieng SG Tre Jones UTIL Josh Giddey,,,
2188,5084279390,calmplaya (4/4),0,270.75,C Drew Eubanks F Zion Williamson G Jrue Holiday PF Precious Achiuwa PG Russell Westbrook SF Ousmane Dieng SG Trey Murphy III UTIL Maxime Raynaud,,,
2188,5084284233,cormier336 (3/4),0,270.75,C Precious Achiuwa F Micah Potter G Russell Westbrook PF Tristan da Silva PG Jrue Holiday SF Jarace Walker SG Trey Murphy III UTIL Jay Huff,,,
2188,5084293780,cormier336 (4/4),0,270.75,C Precious Achiuwa F Micah Potter G Russell Westbrook PF Tristan da Silva PG Jrue Holiday SF Jarace Walker SG Trey Murphy III UTIL Jay Huff,,,
2215,5083628431,cj351 (5/20),0,270.5,C Bobby Portis F Kevin Durant G Russell Westbrook PF Pete Nance PG Dejounte Murray SF Ousmane Dieng SG Nique Clifford UTIL Jrue Holiday,,,
2215,5083696871,sduren75 (1/2),0,270.5,C Donovan Clingan F Precious Achiuwa G Collin Sexton PF Saddiq Bey PG Jrue Holiday SF Ousmane Dieng SG Trey Murphy III UTIL Jay Huff,,,
2215,5083734315,kozy6813 (10/20),0,270.5,C Maxime Raynaud F Pascal Siakam G Ryan Rollins PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Daeqwon Plowden,,,
2215,5083856196,rdixon13 (3/20),0,270.5,C Precious Achiuwa F Pascal Siakam G Ryan Rollins PF Daeqwon Plowden PG Trey Murphy III SF Ousmane Dieng SG Malik Monk UTIL Josh Giddey,,,
2215,5083881013,Dr_Henry_Pride (7/20),0,270.5,C Moritz Wagner F Matas Buzelis G Ryan Rollins PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Malik Monk UTIL Victor Wembanyama,,,
2215,5083918087,aquafinatim (11/20),0,270.5,C Victor Wembanyama F Precious Achiuwa G Ryan Rollins PF Daeqwon Plowden PG Trey Murphy III SF Ousmane Dieng SG Malik Monk UTIL Jay Huff,,,
2215,5084005298,ccc0017 (6/20),0,270.5,C Donovan Clingan F Precious Achiuwa G Tre Jones PF Bobby Portis PG Cam Thomas SF Kevin Durant SG Trey Murphy III UTIL Jay Huff,,,
2215,5084072658,dalecrisman (5/20),0,270.5,C Victor Wembanyama F Precious Achiuwa G Russell Westbrook PF Tristan da Silva PG Ryan Rollins SF Ousmane Dieng SG Jevon Carter UTIL Maxime Raynaud,,,
2215,5084072664,dalecrisman (11/20),0,270.5,C Maxime Raynaud F Precious Achiuwa G Tre Jones PF Tristan da Silva PG Ryan Rollins SF Julian Champagnie SG Trey Murphy III UTIL Josh Giddey,,,
2215,5084077839,Damadbowler (14/20),0,270.5,C Victor Wembanyama F Daeqwon Plowden G Ryan Rollins PF Precious Achiuwa PG Trey Murphy III SF Ousmane Dieng SG Malik Monk UTIL Jay Huff,,,
2215,5084099466,BassPhenix (2/2),0,270.5,C Wendell Carter Jr. F Jerami Grant G Malik Monk PF Bobby Portis PG Jrue Holiday SF Tristan da Silva SG Toumani Camara UTIL Paolo Banchero,,,
2215,5084130019,GameOnLetsGo (2/20),0,270.5,C Precious Achiuwa F Matas Buzelis G Jalen Suggs PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Nique Clifford UTIL Josh Giddey,,,
2215,5084154303,Shortytee60,0,270.5,C Jay Huff F Bilal Coulibaly G Russell Westbrook PF Bobby Portis PG Trae Young SF Collin Sexton SG Tari Eason UTIL Donovan Clingan,,,
2215,5084185560,Guero40z (8/10),0,270.5,C Donovan Clingan F Precious Achiuwa G Josh Giddey PF Bobby Portis PG Jalen Suggs SF Toumani Camara SG Isaac Okoro UTIL Maxime Raynaud,,,
2215,5084241068,legreat19 (14/20),0,270.5,C Jay Huff F Bobby Portis G Ryan Rollins PF Saddiq Bey PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Andrew Nembhard,,,
2215,5084245648,nrobin19 (3/3),0,270.5,C Bobby Portis F Collin Sexton G Tre Jones PF Precious Achiuwa PG Jrue Holiday SF Saddiq Bey SG Reed Sheppard UTIL Dejounte Murray,,,
2215,5084254738,a_zone (6/20),0,270.5,C Herbert Jones F Precious Achiuwa G Josh Giddey PF Zion Williamson PG Ryan Rollins SF Daeqwon Plowden SG Malik Monk UTIL Russell Westbrook,,,
2215,5084283271,CarterII,0,270.5,C Jay Huff F Kevin Durant G Dylan Harper PF Precious Achiuwa PG Trey Murphy III SF Noah Penda SG Desmond Bane UTIL Will Riley,,,
2233,5083389581,bl3rf (14/20),0,270.25,C Victor Wembanyama F Precious Achiuwa G Ryan Rollins PF Julian Champagnie PG Dejounte Murray SF Ousmane Dieng SG Malik Monk UTIL Jay Huff,,,
2233,5083548651,TheDingoDude (9/20),0,270.25,C Victor Wembanyama F Julian Champagnie G Ryan Rollins PF Precious Achiuwa PG Dejounte Murray SF Ousmane Dieng SG Malik Monk UTIL Jay Huff,,,
2233,5083602820,infinitejuelz (1/3),0,270.25,C Herbert Jones F Zion Williamson G Collin Sexton PF Bobby Portis PG Dejounte Murray SF Saddiq Bey SG Trey Murphy III UTIL Jay Huff,,,
2233,5083630551,ned9921,0,270.25,C Victor Wembanyama F Tristan da Silva G Ryan Rollins PF Precious Achiuwa PG Dejounte Murray SF Collin Sexton SG Malik Monk UTIL Julian Reese,,,
2233,5083646682,KidC (4/5),0,270.25,C Julian Reese F Toumani Camara G Isaac Okoro PF Paolo Banchero PG Russell Westbrook SF Desmond Bane SG Nique Clifford UTIL Nick Richards,,,
2233,5083667283,TDRocker,0,270.25,C Wendell Carter Jr. F Bobby Portis G Jalen Suggs PF Derik Queen PG Russell Westbrook SF Saddiq Bey SG Nique Clifford UTIL Tari Eason,,,
2233,5083680286,patkingpin (18/20),0,270.25,C Myles Turner F Desmond Bane G Russell Westbrook PF Bobby Portis PG Josh Giddey SF Devin Vassell SG Tre Jones UTIL Wendell Carter Jr.,,,
2233,5083702747,THAKZZA (1/3),0,270.25,C Nick Richards F Precious Achiuwa G Dejounte Murray PF Zion Williamson PG Josh Giddey SF Julian Champagnie SG Toumani Camara UTIL Maxime Raynaud,,,
2233,5083704577,hitmen20002002 (1/2),0,270.25,C Nick Richards F Precious Achiuwa G Josh Giddey PF Zion Williamson PG Dejounte Murray SF Julian Champagnie SG Toumani Camara UTIL Maxime Raynaud,,,
2233,5083789764,kaysizzle (11/20),0,270.25,C Donovan Clingan F Jerami Grant G Josh Giddey PF Precious Achiuwa PG Dejounte Murray SF Ousmane Dieng SG Malik Monk UTIL Jalen Suggs,,,
2233,5083818109,bavmarine (4/20),0,270.25,C Maxime Raynaud F Precious Achiuwa G Josh Giddey PF Julian Champagnie PG Jalen Suggs SF Leaky Black SG Nique Clifford UTIL Donovan Clingan,,,
2233,5083887737,twm4life (1/3),0,270.25,C Donovan Clingan F Saddiq Bey G Collin Sexton PF Guerschon Yabusele PG Jrue Holiday SF Ousmane Dieng SG Trey Murphy III UTIL Maxime Raynaud,,,
2233,5083912778,bigtime2003 (7/20),0,270.25,C Maxime Raynaud F Precious Achiuwa G Jrue Holiday PF Bobby Portis PG Ryan Rollins SF Ousmane Dieng SG Tre Jones UTIL Josh Giddey,,,
2233,5083953439,AMayberry23 (10/20),0,270.25,C Donovan Clingan F Precious Achiuwa G Jalen Suggs PF Bobby Portis PG Ryan Rollins SF Julian Champagnie SG Tre Jones UTIL Russell Westbrook,,,
2233,5084101146,y2kFrog (3/20),0,270.25,C Precious Achiuwa F Keldon Johnson G Ryan Rollins PF Saddiq Bey PG Dejounte Murray SF Ousmane Dieng SG Stephon Castle UTIL Russell Westbrook,,,
2233,5084116221,chicalipete (7/20),0,270.25,C Bobby Portis F Daeqwon Plowden G Russell Westbrook PF Zion Williamson PG Ryan Rollins SF Ousmane Dieng SG Nique Clifford UTIL Josh Giddey,,,
2233,5084129064,sublimed187,0,270.25,C Jay Huff F Devin Vassell G Bub Carrington PF Jerami Grant PG Jrue Holiday SF Saddiq Bey SG Toumani Camara UTIL Russell Westbrook,,,
2233,5084147532,morlune (15/20),0,270.25,C Bobby Portis F Toumani Camara G Jrue Holiday PF Precious Achiuwa PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Maxime Raynaud,,,
2233,5084165514,chrisdouglass (5/12),0,270.25,C Donovan Clingan F Tristan da Silva G Russell Westbrook PF Precious Achiuwa PG Ryan Rollins SF Ousmane Dieng SG Malik Monk UTIL Kevin Durant,,,
2233,5084165515,chrisdouglass (6/12),0,270.25,C Donovan Clingan F Tristan da Silva G Russell Westbrook PF Precious Achiuwa PG Ryan Rollins SF Ousmane Dieng SG Malik Monk UTIL Kevin Durant,,,
2233,5084165516,chrisdouglass (7/12),0,270.25,C Donovan Clingan F Tristan da Silva G Russell Westbrook PF Precious Achiuwa PG Ryan Rollins SF Ousmane Dieng SG Malik Monk UTIL Kevin Durant,,,
2233,5084165517,chrisdouglass (8/12),0,270.25,C Donovan Clingan F Tristan da Silva G Russell Westbrook PF Precious Achiuwa PG Ryan Rollins SF Ousmane Dieng SG Malik Monk UTIL Kevin Durant,,,
2233,5084182822,jcritendon (3/5),0,270.25,C Maxime Raynaud F Ousmane Dieng G Josh Giddey PF Daeqwon Plowden PG Dejounte Murray SF Toumani Camara SG Trey Murphy III UTIL Jalen Suggs,,,
2233,5084185556,Guero40z (4/10),0,270.25,C Jay Huff F Zion Williamson G Josh Giddey PF Matas Buzelis PG Jalen Suggs SF Tristan da Silva SG Isaac Okoro UTIL Maxime Raynaud,,,
2233,5084190200,jsindos2 (20/20),0,270.25,C Maxime Raynaud F Ousmane Dieng G Josh Giddey PF Zion Williamson PG Dejounte Murray SF Tristan da Silva SG Trey Murphy III UTIL Julian Champagnie,,,
2233,5084192842,hardhatman (9/20),0,270.25,C Jay Huff F Guerschon Yabusele G Jrue Holiday PF Bobby Portis PG Russell Westbrook SF Toumani Camara SG Nique Clifford UTIL Donovan Clingan,,,
2233,5084196181,jvh2122,0,270.25,C Victor Wembanyama F Justin Champagnie G Malik Monk PF Julian Champagnie PG Tre Jones SF Kevin Durant SG Keldon Johnson UTIL Maxime Raynaud,,,
2233,5084200186,akknowledge (7/17),0,270.25,C Moritz Wagner F Precious Achiuwa G Josh Giddey PF Bilal Coulibaly PG Dejounte Murray SF Kevin Durant SG Cam Thomas UTIL Russell Westbrook,,,
2233,5084221846,genise901 (11/20),0,270.25,C Jay Huff F Devin Vassell G Malik Monk PF Bilal Coulibaly PG Amen Thompson SF Collin Sexton SG Tre Jones UTIL Victor Wembanyama,,,
2233,5084241771,LOCNOTM (20/20),0,270.25,C Julian Reese F Precious Achiuwa G Josh Giddey PF Julian Champagnie PG Andrew Nembhard SF Ousmane Dieng SG Trey Murphy III UTIL Deni Avdija,,,
2233,5084242671,ballaholick713 (17/20),0,270.25,C Bobby Portis F Matas Buzelis G Tre Jones PF Zion Williamson PG Ryan Rollins SF Collin Sexton SG Malik Monk UTIL Jrue Holiday,,,
2233,5084256201,MRJLX (3/20),0,270.25,C Victor Wembanyama F Precious Achiuwa G Ryan Rollins PF Julian Champagnie PG Dejounte Murray SF Ousmane Dieng SG Malik Monk UTIL Jay Huff,,,
2233,5084272680,dushawn3300,0,270.25,C Victor Wembanyama F Bryce McGowens G Cam Thomas PF Julian Champagnie PG Amen Thompson SF Kevin Durant SG Malik Monk UTIL T.J. McConnell,,,
2233,5084278262,joeystorey813 (1/20),0,270.25,C Bobby Portis F Daeqwon Plowden G Russell Westbrook PF Zion Williamson PG Ryan Rollins SF Ousmane Dieng SG Nique Clifford UTIL Josh Giddey,,,
2233,5084278277,joeystorey813 (16/20),0,270.25,C Victor Wembanyama F Ousmane Dieng G Ryan Rollins PF Precious Achiuwa PG Dejounte Murray SF Julian Champagnie SG Malik Monk UTIL Jay Huff,,,
2233,5084281026,Blocktrruck (2/3),0,270.25,C Precious Achiuwa F Obi Toppin G Malik Monk PF Paolo Banchero PG Dylan Harper SF Kevin Durant SG Desmond Bane UTIL Keldon Johnson,,,
2233,5084283580,mammen (2/3),0,270.25,C Donovan Clingan F Jerami Grant G Jalen Suggs PF Precious Achiuwa PG Dejounte Murray SF Ousmane Dieng SG Malik Monk UTIL Josh Giddey,,,
2270,5083331357,taka082576 (12/20),0,270,C Jay Huff F Precious Achiuwa G Trey Murphy III PF Saddiq Bey PG Jalen Suggs SF Ousmane Dieng SG Collin Sexton UTIL Jrue Holiday,,,
2270,5083446076,melvincali (4/20),0,270,C Robert Williams F Devin Vassell G Russell Westbrook PF Daeqwon Plowden PG Ryan Rollins SF Saddiq Bey SG Stephon Castle UTIL Matas Buzelis,,,
2270,5083743692,cdenny99 (12/20),0,270,C Maxime Raynaud F Precious Achiuwa G Josh Giddey PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Tre Jones UTIL Ryan Rollins,,,
2270,5083889639,hcomet,0,270,C Precious Achiuwa F Ousmane Dieng G Amen Thompson PF Julian Champagnie PG Dejounte Murray SF Leaky Black SG Desmond Bane UTIL Josh Giddey,,,
2270,5083941640,jah_586 (12/20),0,270,C Donovan Clingan F Jerami Grant G Josh Giddey PF Precious Achiuwa PG Dejounte Murray SF Ousmane Dieng SG Isaac Okoro UTIL Russell Westbrook,,,
2270,5083954238,RINO19 (14/20),0,270,C Maxime Raynaud F Precious Achiuwa G Ryan Rollins PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Tre Jones UTIL Josh Giddey,,,
2270,5083960179,Wanna_Square_Up1567 (11/20),0,270,C Precious Achiuwa F Pascal Siakam G Ryan Rollins PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Tre Jones UTIL Russell Westbrook,,,
2270,5084003801,Williamson1777 (16/20),0,270,C Maxime Raynaud F Precious Achiuwa G Ryan Rollins PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Tre Jones UTIL Josh Giddey,,,
2270,5084066401,hlborger (3/4),0,270,C Nick Richards F Paolo Banchero G Collin Sexton PF Guerschon Yabusele PG Jrue Holiday SF Ousmane Dieng SG Trey Murphy III UTIL Maxime Raynaud,,,
2270,5084072660,dalecrisman (7/20),0,270,C Victor Wembanyama F Tristan da Silva G Russell Westbrook PF Bobby Portis PG Ryan Rollins SF Ousmane Dieng SG Stephon Castle UTIL Moritz Wagner,,,
2270,5084103401,rhamblin3,0,270,C Jay Huff F Ousmane Dieng G Collin Sexton PF Derik Queen PG Dylan Harper SF Jarace Walker SG Trey Murphy III UTIL Victor Wembanyama,,,
2270,5084146459,Ack32 (13/20),0,270,C Donovan Clingan F Ousmane Dieng G Tre Jones PF Precious Achiuwa PG Russell Westbrook SF Tristan da Silva SG Trey Murphy III UTIL Desmond Bane,,,
2270,5084148745,fillyfan2002 (12/20),0,270,C Maxime Raynaud F Precious Achiuwa G Ryan Rollins PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Tre Jones UTIL Josh Giddey,,,
2270,5084202602,SpeedRacer101 (17/20),0,270,C Jay Huff F Isaac Okoro G Tre Jones PF Precious Achiuwa PG Dejounte Murray SF Saddiq Bey SG Trey Murphy III UTIL Josh Giddey,,,
2270,5084252212,jetty76 (4/9),0,270,C Precious Achiuwa F Pete Nance G Ryan Rollins PF Zion Williamson PG Russell Westbrook SF Ousmane Dieng SG Desmond Bane UTIL Maxime Raynaud,,,
2270,5084254007,scudder25,0,270,C Maxime Raynaud F Ousmane Dieng G Ryan Rollins PF Precious Achiuwa PG Dejounte Murray SF Isaac Okoro SG Trey Murphy III UTIL Russell Westbrook,,,
2270,5084269907,mvp2606 (2/2),0,270,C Donovan Clingan F Precious Achiuwa G Toumani Camara PF Zion Williamson PG Malik Monk SF Collin Sexton SG Nique Clifford UTIL Maxime Raynaud,,,
2287,5083506590,PSUMMERB (7/20),0,269.75,C Bobby Portis F Daeqwon Plowden G Josh Giddey PF Julian Champagnie PG Ryan Rollins SF Ousmane Dieng SG Trey Murphy III UTIL Deni Avdija,,,
2287,5083553941,tbjones2121 (11/20),0,269.75,C Jericho Sims F Matas Buzelis G Ryan Rollins PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Josh Giddey,,,
2287,5083553946,tbjones2121 (16/20),0,269.75,C Victor Wembanyama F Daeqwon Plowden G Cam Thomas PF Tristan da Silva PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Josh Giddey,,,
2287,5083604545,sportsfanatic89 (20/20),0,269.75,C Jericho Sims F Matas Buzelis G Ryan Rollins PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Josh Giddey,,,
2287,5083695300,LTskelter (18/20),0,269.75,C Nick Richards F Precious Achiuwa G Dejounte Murray PF Leaky Black PG Trey Murphy III SF Kevin Durant SG Cam Thomas UTIL Josh Giddey,,,
2287,5083755250,Emac (1/20),0,269.75,C Donovan Clingan F Matas Buzelis G Ryan Rollins PF Bobby Portis PG Jalen Suggs SF Ousmane Dieng SG Tre Jones UTIL Russell Westbrook,,,
2287,5083818117,bavmarine (12/20),0,269.75,C Victor Wembanyama F Daeqwon Plowden G Josh Giddey PF Precious Achiuwa PG Dejounte Murray SF Ousmane Dieng SG Jevon Carter UTIL Maxime Raynaud,,,
2287,5083820970,renegade (3/20),0,269.75,C Robert Williams F Precious Achiuwa G Josh Giddey PF Matas Buzelis PG Dejounte Murray SF Kevin Durant SG Cam Thomas UTIL Daeqwon Plowden,,,
2287,5083821754,mrhands17 (20/20),0,269.75,C Pascal Siakam F Precious Achiuwa G Russell Westbrook PF Daeqwon Plowden PG Ryan Rollins SF Ousmane Dieng SG Tre Jones UTIL Josh Giddey,,,
2287,5083850565,VegasStacker (5/5),0,269.75,C Donovan Clingan F Precious Achiuwa G Josh Giddey PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Desmond Bane UTIL Tristan da Silva,,,
2287,5083857212,cachedinar (14/20),0,269.75,C Bobby Portis F Precious Achiuwa G Ryan Rollins PF Zion Williamson PG Dejounte Murray SF Ousmane Dieng SG Collin Sexton UTIL Russell Westbrook,,,
2287,5083952170,shmeyler (3/10),0,269.75,C Victor Wembanyama F Daeqwon Plowden G Russell Westbrook PF Precious Achiuwa PG Ryan Rollins SF Ousmane Dieng SG Tre Jones UTIL Jay Huff,,,
2287,5083989785,Mike154292 (20/20),0,269.75,C Bobby Portis F Tristan da Silva G Josh Giddey PF Zion Williamson PG Dejounte Murray SF Bilal Coulibaly SG Trey Murphy III UTIL Malik Monk,,,
2287,5084019726,tux8385 (16/20),0,269.75,C Jericho Sims F Matas Buzelis G Ryan Rollins PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Josh Giddey,,,
2287,5084053857,acmilan555666 (6/20),0,269.75,C Jericho Sims F Matas Buzelis G Ryan Rollins PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Josh Giddey,,,
2287,5084083930,DivineGlory (16/20),0,269.75,C Jericho Sims F Matas Buzelis G Ryan Rollins PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Josh Giddey,,,
2287,5084146460,Ack32 (14/20),0,269.75,C Donovan Clingan F Leaky Black G Russell Westbrook PF Precious Achiuwa PG Jrue Holiday SF Julian Champagnie SG Tre Jones UTIL Trey Murphy III,,,
2287,5084228418,13iers (13/20),0,269.75,C Maxime Raynaud F Daeqwon Plowden G Josh Giddey PF Precious Achiuwa PG Ryan Rollins SF Ousmane Dieng SG Trey Murphy III UTIL Andrew Nembhard,,,
2287,5084238785,woodreb5 (20/20),0,269.75,C Pascal Siakam F Precious Achiuwa G Russell Westbrook PF Daeqwon Plowden PG Ryan Rollins SF Ousmane Dieng SG Tre Jones UTIL Josh Giddey,,,
2287,5084241062,legreat19 (8/20),0,269.75,C Maxime Raynaud F Precious Achiuwa G Josh Giddey PF Daeqwon Plowden PG Ryan Rollins SF Ousmane Dieng SG Trey Murphy III UTIL Andrew Nembhard,,,
2287,5084242403,jkandell78 (17/20),0,269.75,C Jay Huff F Jerami Grant G Josh Giddey PF Zion Williamson PG Russell Westbrook SF Ousmane Dieng SG Isaac Okoro UTIL Donovan Clingan,,,
2287,5084244638,chillykid47,0,269.75,C Jay Huff F Justin Champagnie G Amen Thompson PF Zion Williamson PG Russell Westbrook SF Julian Champagnie SG Collin Sexton UTIL Jerami Grant,,,
2287,5084252323,jddsaf (2/20),0,269.75,C Victor Wembanyama F Guerschon Yabusele G Russell Westbrook PF Precious Achiuwa PG Ryan Rollins SF Ousmane Dieng SG Tre Jones UTIL Malik Monk,,,
2287,5084263818,vinny1979 (13/20),0,269.75,C Maxime Raynaud F Daeqwon Plowden G Josh Giddey PF Jerami Grant PG Ryan Rollins SF Ousmane Dieng SG Trey Murphy III UTIL Precious Achiuwa,,,
2287,5084276504,lilantbone (3/4),0,269.75,C Victor Wembanyama F Tristan da Silva G Collin Sexton PF Julian Champagnie PG Dejounte Murray SF Kevin Durant SG Dylan Harper UTIL Jericho Sims,,,
2287,5084284311,johnnylaw500 (5/20),0,269.75,C Maxime Raynaud F Bobby Portis G Jrue Holiday PF Zion Williamson PG Ryan Rollins SF Ousmane Dieng SG Malik Monk UTIL Dejounte Murray,,,
2287,5084284319,johnnylaw500 (10/20),0,269.75,C Maxime Raynaud F Bobby Portis G Jrue Holiday PF Zion Williamson PG Ryan Rollins SF Ousmane Dieng SG Malik Monk UTIL Dejounte Murray,,,
2287,5084284325,johnnylaw500 (15/20),0,269.75,C Maxime Raynaud F Bobby Portis G Jrue Holiday PF Zion Williamson PG Ryan Rollins SF Ousmane Dieng SG Malik Monk UTIL Dejounte Murray,,,
2287,5084294091,johnnylaw500 (20/20),0,269.75,C Maxime Raynaud F Bobby Portis G Jrue Holiday PF Zion Williamson PG Ryan Rollins SF Ousmane Dieng SG Malik Monk UTIL Dejounte Murray,,,
2316,5083522962,npt78 (2/20),0,269.5,C Jay Huff F Isaac Okoro G Ryan Rollins PF Bobby Portis PG Dejounte Murray SF Julian Champagnie SG Trey Murphy III UTIL Josh Giddey,,,
2316,5083654322,dabouch1988 (16/20),0,269.5,C Herbert Jones F Bobby Portis G Jalen Suggs PF Precious Achiuwa PG Russell Westbrook SF Ousmane Dieng SG Tre Jones UTIL Victor Wembanyama,,,
2316,5083725145,LetEmKnow (19/20),0,269.5,C Alperen Sengun F Nique Clifford G Jalen Suggs PF Bobby Portis PG Dejounte Murray SF Saddiq Bey SG Malik Monk UTIL Daeqwon Plowden,,,
2316,5083743289,Keroppi613 (11/20),0,269.5,C Precious Achiuwa F Devin Vassell G Russell Westbrook PF Matas Buzelis PG Josh Giddey SF Kevin Durant SG Jevon Carter UTIL Ousmane Dieng,,,
