Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
708,5087242689,oilmoney54 (1/5),0,322.5,C Jay Huff F Tristan da Silva G Ajay Mitchell PF Paolo Banchero PG Javon Small SF Pelle Larsson SG Jaylen Brown UTIL Bilal Coulibaly,,,
708,5087247460,maddawg65 (2/4),0,322.5,C Daniel Gafford F Tristan da Silva G Davion Mitchell PF Danny Wolf PG Javon Small SF Rayan Rupert SG Kevin Porter Jr. UTIL Nikola Jokic,,,
714,5086845504,pickens81 (17/20),0,322.25,C Danny Wolf F Olivier-Maxence Prosper G Stephon Castle PF Jabari Walker PG Javon Small SF Kobe Brown SG Jalen Green UTIL Nikola Jokic,,,
714,5086851598,apforadori (5/5),0,322.25,C Dominick Barlow F Olivier-Maxence Prosper G Javon Small PF Danny Wolf PG De'Aaron Fox SF Josh Minott SG Desmond Bane UTIL Nikola Jokic,,,
714,5086872067,Tarheels3 (5/20),0,322.25,C Kel'el Ware F Gregory Jackson G Javon Small PF Danny Wolf PG Ethan Thompson SF Justin Edwards SG Devin Booker UTIL Nikola Jokic,,,
714,5086914385,ebplaya (15/20),0,322.25,C Daniel Gafford F Justin Edwards G Quentin Grimes PF Noah Clowney PG Devin Booker SF Desmond Bane SG Jalen Green UTIL Javon Small,,,
714,5086951419,masonplays2014 (3/20),0,322.25,C Olivier-Maxence Prosper F Gregory Jackson G Jalen Green PF Trendon Watford PG Javon Small SF Josh Minott SG Devin Booker UTIL Jaylen Brown,,,
714,5086996887,StackyVengeance (18/20),0,322.25,C Nikola Jokic F Olivier-Maxence Prosper G Kasparas Jakucionis PF Gregory Jackson PG Devin Booker SF Jabari Walker SG Ethan Thompson UTIL Javon Small,,,
714,5087129826,BlackAvenger (2/20),0,322.25,C Kel'el Ware F Gregory Jackson G Javon Small PF Danny Wolf PG Ethan Thompson SF Justin Edwards SG Devin Booker UTIL Nikola Jokic,,,
714,5087168522,Choboy (16/20),0,322.25,C Danny Wolf F Olivier-Maxence Prosper G De'Aaron Fox PF Dominick Barlow PG Javon Small SF Jalen Green SG Baylor Scheierman UTIL Nikola Jokic,,,
722,5086848285,zandwich (5/20),0,322,C Olivier-Maxence Prosper F Rayan Rupert G De'Aaron Fox PF Trendon Watford PG Javon Small SF Jabari Walker SG Stephon Castle UTIL Nikola Jokic,,,
722,5087077923,bluepride27 (5/20),0,322,C Danny Wolf F Tristan da Silva G Javon Small PF Dominick Barlow PG Devin Booker SF Jabari Walker SG Jalen Green UTIL Jaylen Brown,,,
722,5087106817,deajr0605 (18/20),0,322,C Wendell Carter Jr. F Jaylen Wells G Dylan Harper PF Danny Wolf PG Javon Small SF Rayan Rupert SG Desmond Bane UTIL Nikola Jokic,,,
722,5087132264,Ocin_D_Clown (10/20),0,322,C Olivier-Maxence Prosper F Rayan Rupert G De'Aaron Fox PF Gregory Jackson PG Javon Small SF Jaylen Wells SG Jalen Green UTIL Stephon Castle,,,
722,5087166409,CashMoneyClassic (1/3),0,322,C Nikola Jokic F Jalen Wilson G Shai Gilgeous-Alexander PF Rasheer Fleming PG Javon Small SF Tristan da Silva SG Cameron Payne UTIL Josh Minott,,,
727,5086577922,Minlaian1000 (5/20),0,321.75,C Danny Wolf F Gregory Jackson G Ajay Mitchell PF Olivier-Maxence Prosper PG Javon Small SF Jaylen Wells SG Jalen Green UTIL Nikola Jokic,,,
727,5086972569,samfrench4250,0,321.75,C Daniel Gafford F Gregory Jackson G De'Aaron Fox PF Dominick Barlow PG Javon Small SF Justin Edwards SG Desmond Bane UTIL Shai Gilgeous-Alexander,,,
727,5087020938,kevo5454 (17/20),0,321.75,C Nikola Jokic F Jaylen Wells G Jalen Green PF Taylor Hendricks PG Ben Saraf SF Devin Vassell SG Desmond Bane UTIL Marvin Bagley III,,,
727,5087046081,Dr_Henry_Pride (2/20),0,321.75,C Wendell Carter Jr. F Olivier-Maxence Prosper G Stephon Castle PF Trendon Watford PG Collin Gillespie SF Jaylen Wells SG Jahmai Mashack UTIL Nikola Jokic,,,
727,5087047089,opatlion (2/20),0,321.75,C Olivier-Maxence Prosper F Gregory Jackson G Javon Small PF Trendon Watford PG Kasparas Jakucionis SF Rayan Rupert SG Devin Booker UTIL Nikola Jokic,,,
727,5087082674,paintgirl (16/20),0,321.75,C Olivier-Maxence Prosper F Gregory Jackson G Javon Small PF Trendon Watford PG Kasparas Jakucionis SF Rayan Rupert SG Devin Booker UTIL Nikola Jokic,,,
727,5087152049,Jaeleon4 (4/20),0,321.75,C Wendell Carter Jr. F Cooper Flagg G Dylan Harper PF Trendon Watford PG Jalen Suggs SF Zaccharie Risacher SG Jahmai Mashack UTIL Nikola Jokic,,,
727,5087198151,bkayjac (11/20),0,321.75,C Nikola Jokic F Olivier-Maxence Prosper G Ajay Mitchell PF Gregory Jackson PG Javon Small SF Jaylen Wells SG Jalen Green UTIL Danny Wolf,,,
727,5087244802,ABanks1225 (2/2),0,321.75,C Nikola Jokic F Taylor Hendricks G Javon Small PF Trendon Watford PG Collin Gillespie SF Rayan Rupert SG Jalen Green UTIL Daniel Gafford,,,
736,5086984005,oltjpack (5/20),0,321.5,C Nikola Jokic F Rayan Rupert G Jamal Murray PF Gregory Jackson PG Javon Small SF Josh Minott SG Ethan Thompson UTIL Payton Pritchard,,,
736,5087014844,budawuda (3/4),0,321.5,C Nikola Jokic F Justin Edwards G Andrew Nembhard PF Tristan da Silva PG Collin Gillespie SF Kobe Brown SG Ethan Thompson UTIL Devin Booker,,,
736,5087034696,AntFer (20/20),0,321.5,C Nikola Jokic F Josh Minott G De'Aaron Fox PF Trendon Watford PG Javon Small SF Rayan Rupert SG Desmond Bane UTIL Gregory Jackson,,,
736,5087168507,Choboy (1/20),0,321.5,C Dominick Barlow F Olivier-Maxence Prosper G De'Aaron Fox PF Trendon Watford PG Javon Small SF Jaylen Wells SG Jalen Green UTIL Nikola Jokic,,,
736,5087171251,thomasgore (4/20),0,321.5,C Nikola Jokic F Danny Wolf G Javon Small PF Trendon Watford PG Kasparas Jakucionis SF Rayan Rupert SG Desmond Bane UTIL Stephon Castle,,,
736,5087213926,aquafinatim (18/20),0,321.5,C Dominick Barlow F Taylor Hendricks G Kasparas Jakucionis PF Gregory Jackson PG Ethan Thompson SF Jaime Jaquez Jr. SG Devin Booker UTIL Nikola Jokic,,,
736,5087250623,spendstermcg (4/5),0,321.5,C Danny Wolf F Rayan Rupert G De'Aaron Fox PF Gregory Jackson PG Javon Small SF Jaylen Wells SG Brandon Williams UTIL Nikola Jokic,,,
743,5086984008,oltjpack (8/20),0,321.25,C Danny Wolf F Gregory Jackson G Stephon Castle PF Trendon Watford PG Javon Small SF Jalen Green SG Corey Kispert UTIL Nikola Jokic,,,
743,5087035004,ttillie (4/20),0,321.25,C Taylor Hendricks F Olivier-Maxence Prosper G Jaylen Brown PF Trendon Watford PG Kasparas Jakucionis SF Jaylen Wells SG Jahmai Mashack UTIL Nikola Jokic,,,
743,5087051538,rwsmart83 (5/20),0,321.25,C Olivier-Maxence Prosper F Rayan Rupert G Jahmai Mashack PF Gregory Jackson PG Javon Small SF Jabari Walker SG Devin Booker UTIL Nikola Jokic,,,
743,5087086954,Phils224 (4/10),0,321.25,C Danny Wolf F Olivier-Maxence Prosper G Javon Small PF Dominick Barlow PG Devin Booker SF Jaylen Wells SG Jahmai Mashack UTIL Nikola Jokic,,,
743,5087096739,Wanna_Square_Up1567 (7/20),0,321.25,C Nikola Jokic F Olivier-Maxence Prosper G Javon Small PF Danny Wolf PG Ethan Thompson SF Rayan Rupert SG Desmond Bane UTIL Stephon Castle,,,
743,5087137640,csvt2354 (20/20),0,321.25,C Daniel Gafford F Gregory Jackson G Javon Small PF Olivier-Maxence Prosper PG CJ McCollum SF Jalen Green SG Ethan Thompson UTIL Nikola Jokic,,,
743,5087177647,mvpkg (15/20),0,321.25,C Dominick Barlow F Rayan Rupert G Javon Small PF Paolo Banchero PG Ethan Thompson SF Justin Edwards SG Jalen Green UTIL Nikola Jokic,,,
743,5087177668,bostontimmy (2/7),0,321.25,C Nikola Jokic F Leaky Black G Jamaree Bouyea PF Gregory Jackson PG Trae Young SF Tristan da Silva SG Stephon Castle UTIL Jaylen Wells,,,
743,5087184015,Grnder_786 (7/20),0,321.25,C Nikola Jokic F Olivier-Maxence Prosper G Javon Small PF Danny Wolf PG Ethan Thompson SF Rayan Rupert SG Desmond Bane UTIL Stephon Castle,,,
743,5087207820,TonyKaos (5/12),0,321.25,C Daniel Gafford F Cameron Johnson G Ajay Mitchell PF Giannis Antetokounmpo PG Javon Small SF Jalen Green SG Jahmai Mashack UTIL Stephon Castle,,,
753,5086889619,wrestlerama,0,321,C Nikola Jokic F Taylor Hendricks G Brandon Williams PF Aaron Wiggins PG De'Aaron Fox SF Jaylen Wells SG Naji Marshall UTIL Daniel Gafford,,,
753,5086908765,BullDozier (14/20),0,321,C Daniel Gafford F Gregory Jackson G Javon Small PF Trendon Watford PG Ethan Thompson SF Jaylen Wells SG Jaylen Brown UTIL Nikola Jokic,,,
753,5086919118,ariric864 (1/7),0,321,C Olivier-Maxence Prosper F Gregory Jackson G Stephon Castle PF Danny Wolf PG Javon Small SF Rayan Rupert SG Jahmai Mashack UTIL Nikola Jokic,,,
753,5086919119,ariric864 (2/7),0,321,C Olivier-Maxence Prosper F Gregory Jackson G Stephon Castle PF Danny Wolf PG Javon Small SF Rayan Rupert SG Jahmai Mashack UTIL Nikola Jokic,,,
753,5086919120,ariric864 (3/7),0,321,C Olivier-Maxence Prosper F Gregory Jackson G Stephon Castle PF Danny Wolf PG Javon Small SF Rayan Rupert SG Jahmai Mashack UTIL Nikola Jokic,,,
753,5086919121,ariric864 (4/7),0,321,C Olivier-Maxence Prosper F Gregory Jackson G Stephon Castle PF Danny Wolf PG Javon Small SF Rayan Rupert SG Jahmai Mashack UTIL Nikola Jokic,,,
753,5086919122,ariric864 (5/7),0,321,C Olivier-Maxence Prosper F Gregory Jackson G Stephon Castle PF Danny Wolf PG Javon Small SF Rayan Rupert SG Jahmai Mashack UTIL Nikola Jokic,,,
753,5086919123,ariric864 (6/7),0,321,C Olivier-Maxence Prosper F Gregory Jackson G Stephon Castle PF Danny Wolf PG Javon Small SF Rayan Rupert SG Jahmai Mashack UTIL Nikola Jokic,,,
753,5086919124,ariric864 (7/7),0,321,C Olivier-Maxence Prosper F Gregory Jackson G Stephon Castle PF Danny Wolf PG Javon Small SF Rayan Rupert SG Jahmai Mashack UTIL Nikola Jokic,,,
753,5086988884,SteveAvery (1/20),0,321,C Dominick Barlow F Gregory Jackson G Jahmai Mashack PF Olivier-Maxence Prosper PG Javon Small SF Tristan da Silva SG Desmond Bane UTIL Nikola Jokic,,,
753,5087047828,TheGuru2424 (13/20),0,321,C Nikola Jokic F Olivier-Maxence Prosper G Stephon Castle PF Danny Wolf PG Javon Small SF Rayan Rupert SG Jahmai Mashack UTIL Gregory Jackson,,,
753,5087047883,JMula24 (18/20),0,321,C Olivier-Maxence Prosper F Gregory Jackson G Javon Small PF Trendon Watford PG Kasparas Jakucionis SF Jahmai Mashack SG Devin Booker UTIL Nikola Jokic,,,
753,5087145812,kawhisenberg (4/20),0,321,C Marvin Bagley III F Trendon Watford G Javon Small PF Jabari Walker PG Jalen Suggs SF Jalen Green SG Stephon Castle UTIL Shai Gilgeous-Alexander,,,
753,5087154261,Dr_Two_Inch (3/20),0,321,C Danny Wolf F Taylor Hendricks G Jamal Murray PF Gregory Jackson PG Javon Small SF Jalen Green SG Devin Booker UTIL Dominick Barlow,,,
753,5087183894,Briancohen2 (5/20),0,321,C Danny Wolf F Rayan Rupert G Naji Marshall PF Taylor Hendricks PG Ben Saraf SF Tristan da Silva SG Devin Booker UTIL Nikola Jokic,,,
768,5086808182,schwaby01 (12/20),0,320.75,C Nikola Jokic F Danny Wolf G Javon Small PF Dominick Barlow PG Jalen Suggs SF Rayan Rupert SG Pelle Larsson UTIL Gregory Jackson,,,
768,5086841913,tlee4200 (2/4),0,320.75,C Marvin Bagley III F Tristan da Silva G Javon Small PF Danny Wolf PG Ajay Mitchell SF Jalen Green SG CJ McCollum UTIL Nikola Jokic,,,
768,5087054982,LTskelter (14/20),0,320.75,C Neemias Queta F Jaylen Wells G Shai Gilgeous-Alexander PF Tristan da Silva PG Javon Small SF Rayan Rupert SG Jalen Green UTIL Gregory Jackson,,,
768,5087055389,djdog09 (7/8),0,320.75,C Nikola Jokic F PJ Washington G Payton Pritchard PF Danny Wolf PG Javon Small SF Rayan Rupert SG Jalen Green UTIL Josh Minott,,,
768,5087128337,Nutbuster1 (1/4),0,320.75,C Jock Landale F Tristan da Silva G Jahmai Mashack PF Tobias Harris PG Ryan Rollins SF Pelle Larsson SG Brandon Williams UTIL Nikola Jokic,,,
768,5087142952,cachedinar (1/20),0,320.75,C Olivier-Maxence Prosper F Rayan Rupert G Javon Small PF Gregory Jackson PG Kasparas Jakucionis SF Jaylen Wells SG Desmond Bane UTIL Nikola Jokic,,,
768,5087145641,Stree (16/20),0,320.75,C Wendell Carter Jr. F Danny Wolf G Stephon Castle PF Dominick Barlow PG Javon Small SF Rayan Rupert SG Naji Marshall UTIL Nikola Jokic,,,
768,5087147659,MelBaez (19/20),0,320.75,C Danny Wolf F Olivier-Maxence Prosper G Javon Small PF Dominick Barlow PG De'Aaron Fox SF Rayan Rupert SG Jalen Green UTIL Nikola Jokic,,,
768,5087150207,GoldenMonkey2011 (9/20),0,320.75,C Wendell Carter Jr. F Paolo Banchero G Kasparas Jakucionis PF Trendon Watford PG Devin Booker SF Pelle Larsson SG Jalen Green UTIL Kel'el Ware,,,
768,5087168512,Choboy (6/20),0,320.75,C Marvin Bagley III F Olivier-Maxence Prosper G De'Aaron Fox PF Trendon Watford PG Javon Small SF Jaylen Wells SG Jalen Green UTIL Nikola Jokic,,,
768,5087198156,bkayjac (16/20),0,320.75,C Dominick Barlow F Danny Wolf G Javon Small PF Olivier-Maxence Prosper PG De'Aaron Fox SF Rayan Rupert SG Jalen Green UTIL Nikola Jokic,,,
779,5086935181,dockman12600 (12/20),0,320.5,C Wendell Carter Jr. F Olivier-Maxence Prosper G Jamal Murray PF Jalen Johnson PG Javon Small SF Javonte Green SG Stephon Castle UTIL Luke Kornet,,,
779,5086954429,Assassin-0,0,320.5,C Nikola Jokic F Olivier-Maxence Prosper G De'Aaron Fox PF Trendon Watford PG Javon Small SF Rayan Rupert SG Stephon Castle UTIL Julian Champagnie,,,
779,5086979486,FarmHallFalls (2/2),0,320.5,C Nikola Jokic F Jahmai Mashack G Ajay Mitchell PF Olivier-Maxence Prosper PG Javon Small SF Tristan da Silva SG VJ Edgecombe UTIL Daniel Gafford,,,
779,5087048957,saltylooks93 (17/20),0,320.5,C Olivier-Maxence Prosper F Gregory Jackson G Javon Small PF Trendon Watford PG CJ McCollum SF Justin Edwards SG Stephon Castle UTIL Nikola Jokic,,,
779,5087089262,jamjack (2/20),0,320.5,C Nikola Jokic F Dalen Terry G Daniss Jenkins PF Tristan da Silva PG Dru Smith SF Jalen Green SG Corey Kispert UTIL Shai Gilgeous-Alexander,,,
779,5087129243,y2kFrog (19/20),0,320.5,C Nikola Jokic F Kyle Kuzma G De'Aaron Fox PF Dominick Barlow PG Javon Small SF Jabari Walker SG Stephon Castle UTIL Ajay Mitchell,,,
779,5087133941,paycory (2/7),0,320.5,C Olivier-Maxence Prosper F Devin Vassell G Ajay Mitchell PF Danny Wolf PG Shai Gilgeous-Alexander SF Tristan da Silva SG Jaylen Brown UTIL Daniel Gafford,,,
779,5087240720,Modelo1,0,320.5,C Onyeka Okongwu F Kevin Huerter G Jalen Suggs PF Bilal Coulibaly PG Devin Booker SF Devin Vassell SG Desmond Bane UTIL Bub Carrington,,,
787,5086814735,mustangs2015 (19/20),0,320.25,C Nikola Jokic F Olivier-Maxence Prosper G Javon Small PF Gregory Jackson PG Andrew Nembhard SF Jalen Green SG Ethan Thompson UTIL Jaylen Wells,,,
787,5086838821,idgaf19 (5/20),0,320.25,C Nikola Jokic F Olivier-Maxence Prosper G Dru Smith PF Paolo Banchero PG Kasparas Jakucionis SF Tristan da Silva SG Ethan Thompson UTIL De'Aaron Fox,,,
787,5086894217,JamesBlond057,0,320.25,C Daniel Gafford F Danny Wolf G Kevin Porter Jr. PF Tristan da Silva PG Ben Saraf SF Justin Edwards SG Desmond Bane UTIL Nikola Jokic,,,
787,5086979049,thatwasit (10/20),0,320.25,C Nikola Jokic F Isaiah Stewart G Terance Mann PF Danny Wolf PG Javon Small SF Jaylen Wells SG Jaylen Brown UTIL Daniel Gafford,,,
787,5086992725,Bergweiser (14/20),0,320.25,C Nikola Jokic F Olivier-Maxence Prosper G Kasparas Jakucionis PF Danny Wolf PG Andrew Nembhard SF Julian Champagnie SG Stephon Castle UTIL Javon Small,,,
787,5087001915,PSUMMERB (14/20),0,320.25,C Nikola Jokic F Olivier-Maxence Prosper G Javon Small PF Trendon Watford PG Ethan Thompson SF Rayan Rupert SG Devin Booker UTIL De'Aaron Fox,,,
787,5087047664,jesyjames (6/20),0,320.25,C Taylor Hendricks F Olivier-Maxence Prosper G Javon Small PF Trendon Watford PG Devin Booker SF Jaylen Wells SG Pelle Larsson UTIL Jaylen Brown,,,
787,5087048949,saltylooks93 (9/20),0,320.25,C Kel'el Ware F Taylor Hendricks G Kasparas Jakucionis PF Paolo Banchero PG Devin Booker SF Rayan Rupert SG Jalen Green UTIL Javon Small,,,
787,5087091428,sheriffearlmcgraw,0,320.25,C Nikola Jokic F Bilal Coulibaly G Desmond Bane PF Gregory Jackson PG Kam Jones SF Devin Vassell SG Dylan Harper UTIL Daniel Gafford,,,
787,5087129958,cj351 (18/20),0,320.25,C Nikola Jokic F Gregory Jackson G Javon Small PF Danny Wolf PG Ethan Thompson SF Rayan Rupert SG Jalen Green UTIL De'Aaron Fox,,,
787,5087161869,achellappa (17/20),0,320.25,C Kel'el Ware F Rayan Rupert G Javon Small PF Gregory Jackson PG Ethan Thompson SF Justin Edwards SG Jaylen Brown UTIL Nikola Jokic,,,
787,5087198150,bkayjac (10/20),0,320.25,C Nikola Jokic F Danny Wolf G Javon Small PF Gregory Jackson PG Collin Gillespie SF Josh Minott SG Jalen Green UTIL Olivier-Maxence Prosper,,,
787,5087206091,grump65 (1/20),0,320.25,C Nikola Jokic F Rayan Rupert G Jamal Murray PF Danny Wolf PG Ethan Thompson SF Justin Edwards SG Drake Powell UTIL Jaylen Brown,,,
787,5087206092,grump65 (2/20),0,320.25,C Kel'el Ware F Gregory Jackson G Stephon Castle PF Dominick Barlow PG Javon Small SF Rayan Rupert SG Jahmai Mashack UTIL Nikola Jokic,,,
787,5087216532,qshoffner20,0,320.25,C Nikola Jokic F Danny Wolf G De'Aaron Fox PF Tristan da Silva PG Ajay Mitchell SF Rayan Rupert SG Desmond Bane UTIL Marvin Bagley III,,,
787,5087221621,ynot4greg21 (14/20),0,320.25,C Nikola Jokic F Danny Wolf G Javon Small PF Gregory Jackson PG Collin Gillespie SF Josh Minott SG Jalen Green UTIL Olivier-Maxence Prosper,,,
787,5087234113,meyers2305 (11/20),0,320.25,C Olivier-Maxence Prosper F Gregory Jackson G Javon Small PF Simone Fontecchio PG Davion Mitchell SF Devin Vassell SG Stephon Castle UTIL Nikola Jokic,,,
787,5087254497,profhit (1/20),0,320.25,C Nikola Jokic F Trendon Watford G De'Aaron Fox PF Dominick Barlow PG Javon Small SF Jabari Walker SG Stephon Castle UTIL Gregory Jackson,,,
805,5086908757,BullDozier (6/20),0,320,C Taylor Hendricks F Jaylen Wells G Jaylen Brown PF Gregory Jackson PG Javon Small SF Desmond Bane SG Jalen Green UTIL Olivier-Maxence Prosper,,,
805,5086942723,rumrunner72 (5/20),0,320,C Danny Wolf F Gregory Jackson G Brandon Williams PF Olivier-Maxence Prosper PG Javon Small SF Rayan Rupert SG Jalen Green UTIL Nikola Jokic,,,
805,5086942738,rumrunner72 (20/20),0,320,C Marvin Bagley III F Olivier-Maxence Prosper G De'Aaron Fox PF Danny Wolf PG Javon Small SF Rayan Rupert SG Jalen Green UTIL Nikola Jokic,,,
805,5086970942,Beezy269 (6/20),0,320,C Marvin Bagley III F Jaylen Wells G Javon Small PF Gregory Jackson PG Jalen Suggs SF Jahmai Mashack SG Devin Booker UTIL Jaylen Brown,,,
805,5086980791,JcClark18 (18/20),0,320,C Taylor Hendricks F Jaylen Wells G Jaylen Brown PF Olivier-Maxence Prosper PG Javon Small SF Jalen Green SG Desmond Bane UTIL Gregory Jackson,,,
805,5087047882,JMula24 (17/20),0,320,C Wendell Carter Jr. F Danny Wolf G Javon Small PF Trendon Watford PG Kasparas Jakucionis SF Jaylen Brown SG Jahmai Mashack UTIL Nikola Jokic,,,
805,5087068472,anishsb21 (15/20),0,320,C Marvin Bagley III F Olivier-Maxence Prosper G De'Aaron Fox PF Danny Wolf PG Javon Small SF Rayan Rupert SG Jalen Green UTIL Nikola Jokic,,,
805,5087083141,jaycen123 (16/20),0,320,C Kel'el Ware F Gregory Jackson G Stephon Castle PF Danny Wolf PG Javon Small SF Jaylen Wells SG Ethan Thompson UTIL Nikola Jokic,,,
805,5087099703,tlum12 (8/20),0,320,C Daniel Gafford F Danny Wolf G Ajay Mitchell PF Trendon Watford PG Javon Small SF Rayan Rupert SG Devin Booker UTIL Nikola Jokic,,,
805,5087109152,morlune (7/20),0,320,C Wendell Carter Jr. F Danny Wolf G Stephon Castle PF Paolo Banchero PG Javon Small SF Jaylen Wells SG Jalen Green UTIL Kel'el Ware,,,
805,5087197484,jnorox (16/16),0,320,C Olivier-Maxence Prosper F Danny Wolf G Jamal Murray PF Tristan da Silva PG Dylan Harper SF Desmond Bane SG Devin Booker UTIL Javon Small,,,
805,5087219044,traceyxdaxgreat (9/16),0,320,C Marvin Bagley III F Olivier-Maxence Prosper G De'Aaron Fox PF Danny Wolf PG Javon Small SF Rayan Rupert SG Jalen Green UTIL Nikola Jokic,,,
805,5087244021,webbtheman,0,320,C Jay Huff F Desmond Bane G Brandon Williams PF Tristan da Silva PG Kasparas Jakucionis SF Jahmai Mashack SG Bub Carrington UTIL Nikola Jokic,,,
818,5086860358,sheva76 (5/20),0,319.75,C Olivier-Maxence Prosper F Gregory Jackson G Jaylen Brown PF Trendon Watford PG Javon Small SF Tristan da Silva SG Ethan Thompson UTIL Nikola Jokic,,,
818,5086913287,mlief (4/20),0,319.75,C Olivier-Maxence Prosper F PJ Washington G Shai Gilgeous-Alexander PF Gregory Jackson PG Javon Small SF Jaylen Wells SG Jalen Green UTIL Taylor Hendricks,,,
818,5086974701,minrobertson210 (14/20),0,319.75,C Nikola Jokic F Julian Champagnie G Andrew Nembhard PF Danny Wolf PG Javon Small SF Rayan Rupert SG Stephon Castle UTIL Jaylen Wells,,,
818,5086984915,scrickman (11/20),0,319.75,C Nikola Jokic F Olivier-Maxence Prosper G Jalen Green PF Gregory Jackson PG Javon Small SF Pelle Larsson SG Luguentz Dort UTIL Danny Wolf,,,
818,5087028936,Scottyj316 (13/20),0,319.75,C Wendell Carter Jr. F Olivier-Maxence Prosper G Javon Small PF Danny Wolf PG Ethan Thompson SF Jaylen Brown SG Jahmai Mashack UTIL Nikola Jokic,,,
818,5087057638,terminator31 (5/20),0,319.75,C Danny Wolf F Gregory Jackson G Javon Small PF PJ Washington PG Kasparas Jakucionis SF Rayan Rupert SG Jalen Green UTIL Nikola Jokic,,,
818,5087145398,DivineGlory (5/20),0,319.75,C Nikola Jokic F Olivier-Maxence Prosper G Javon Small PF Kobe Brown PG Kasparas Jakucionis SF Jaylen Wells SG Ethan Thompson UTIL Shai Gilgeous-Alexander,,,
818,5087165615,jetty76 (15/20),0,319.75,C Olivier-Maxence Prosper F Gregory Jackson G Jaylen Brown PF Trendon Watford PG Javon Small SF Tristan da Silva SG Ethan Thompson UTIL Nikola Jokic,,,
818,5087198160,bkayjac (20/20),0,319.75,C Wendell Carter Jr. F Olivier-Maxence Prosper G Javon Small PF Jabari Walker PG Shai Gilgeous-Alexander SF Josh Minott SG Jaylen Brown UTIL Payton Pritchard,,,
